city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours
city_21,0.624,Male,No relevent experience,,Graduate,STEM,<1,Not Applicable,Not Applicable,never,45
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,2,22
city_114,0.926,Male,No relevent experience,Full time course,Masters,STEM,8,100-500,Public Sector,1,50
city_103,0.92,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,50-99,Pvt Ltd,1,25
city_11,0.55,Male,No relevent experience,Full time course,High School,,4,Not Applicable,Not Applicable,never,76
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,43
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,2,70
city_16,0.91,Male,Has relevent experience,no_enrollment,High School,,8,Not Applicable,Not Applicable,2,12
city_116,0.743,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,1,2
city_89,0.925,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,>4,111
city_136,0.897,Unknown,No relevent experience,Full time course,Graduate,STEM,4,Not Applicable,Not Applicable,,70
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,No Major,3,50-99,Pvt Ltd,1,71
city_98,0.949,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,1,83
city_21,0.624,Male,No relevent experience,Part time course,High School,,2,Not Applicable,Not Applicable,never,12
city_114,0.926,Male,No relevent experience,no_enrollment,Phd,Humanities,10,500-999,Public Sector,>4,232
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,1,30
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,1,1
city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,4,13
city_175,0.7759999999999999,Male,No relevent experience,Part time course,Graduate,STEM,6,100-500,Not Applicable,1,29
city_67,0.855,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,12,Not Applicable,Not Applicable,1,42
city_73,0.754,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,>4,28
city_176,0.764,Female,No relevent experience,no_enrollment,Graduate,STEM,4,Not Applicable,Not Applicable,1,14
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Not Applicable,Not Applicable,3,88
city_61,0.913,Unknown,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,22
city_46,0.762,Male,Has relevent experience,Full time course,Graduate,STEM,4,10/49,Pvt Ltd,1,79
city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,16,100-500,Pvt Ltd,>4,20
city_134,0.698,Unknown,No relevent experience,no_enrollment,High School,,4,Not Applicable,Not Applicable,never,48
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,100-500,Pvt Ltd,1,78
city_114,0.926,Male,Has relevent experience,no_enrollment,High School,,5,1000-4999,NGO,1,33
city_16,0.91,Unknown,Has relevent experience,Full time course,Graduate,STEM,6,Not Applicable,Not Applicable,1,78
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,13,1000-4999,Pvt Ltd,>4,7
city_103,0.92,Male,Has relevent experience,no_enrollment,Phd,Humanities,9,10000+,Pvt Ltd,1,13
city_28,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,1000-4999,Public Sector,>4,25
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Funded Startup,1,14
city_36,0.893,Male,Has relevent experience,no_enrollment,Masters,STEM,5,<10,Pvt Ltd,1,130
city_9,0.743,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,2,39
city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,21
city_138,0.836,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,12,<10,Pvt Ltd,>4,86
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,100-500,Pvt Ltd,1,35
city_16,0.91,Male,No relevent experience,Full time course,High School,,4,Not Applicable,Not Applicable,1,10
city_73,0.754,Male,No relevent experience,Part time course,Graduate,STEM,7,Not Applicable,Public Sector,never,80
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,50-99,Pvt Ltd,never,4
city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,1,43
city_99,0.915,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,140
city_21,0.624,Male,Has relevent experience,Full time course,High School,,2,Not Applicable,Pvt Ltd,never,41
city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,4,102
city_150,0.698,Male,Has relevent experience,no_enrollment,Masters,Business Degree,>20,1000-4999,Pvt Ltd,>4,56
city_28,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,>4,81
city_123,0.738,Male,No relevent experience,no_enrollment,Graduate,STEM,10,Not Applicable,Not Applicable,never,32
city_114,0.926,Male,Has relevent experience,Part time course,Masters,STEM,9,100-500,Public Sector,never,27
city_77,0.83,Unknown,Has relevent experience,Part time course,Graduate,STEM,<1,100-500,Pvt Ltd,1,280
city_101,0.5579999999999999,Female,Has relevent experience,,Graduate,STEM,7,50-99,Pvt Ltd,1,15
city_83,0.923,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,100-500,Pvt Ltd,>4,50
city_16,0.91,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,>4,41
city_115,0.789,Unknown,No relevent experience,Full time course,Masters,STEM,<1,Not Applicable,Not Applicable,1,64
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,3,100-500,Pvt Ltd,1,17
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,never,105
city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,Not Applicable,Not Applicable,3,123
city_104,0.924,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,1,100-500,Pvt Ltd,1,112
city_90,0.698,Male,Has relevent experience,Full time course,Graduate,STEM,7,Not Applicable,Not Applicable,1,105
city_64,0.6659999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,4,254
city_123,0.738,Male,No relevent experience,Full time course,Graduate,STEM,7,Not Applicable,Not Applicable,2,82
city_21,0.624,Unknown,Has relevent experience,,Graduate,STEM,6,50-99,Other,2,12
city_61,0.913,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,100-500,Pvt Ltd,3,33
city_114,0.926,Male,No relevent experience,Full time course,Graduate,STEM,2,1000-4999,Pvt Ltd,never,35
city_16,0.91,Female,No relevent experience,Full time course,Masters,STEM,6,10000+,Public Sector,4,202
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Early Stage Startup,>4,42
city_16,0.91,Male,No relevent experience,no_enrollment,Phd,STEM,>20,1000-4999,Pvt Ltd,1,110
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Not Applicable,Not Applicable,>4,24
city_114,0.926,Unknown,No relevent experience,,,,11,100-500,Not Applicable,never,102
city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,13,10/49,Pvt Ltd,2,65
city_41,0.8270000000000001,Male,Has relevent experience,no_enrollment,Graduate,No Major,8,10/49,Pvt Ltd,3,150
city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,17,Not Applicable,Not Applicable,1,9
city_103,0.92,Unknown,No relevent experience,Full time course,Masters,STEM,4,Not Applicable,Not Applicable,1,129
city_21,0.624,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,1,6
city_21,0.624,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Pvt Ltd,1,101
city_36,0.893,Male,Has relevent experience,no_enrollment,Masters,STEM,15,50-99,Pvt Ltd,3,48
city_61,0.913,Female,Has relevent experience,no_enrollment,Masters,Humanities,0,50-99,Not Applicable,1,24
city_11,0.55,Male,Has relevent experience,Full time course,Graduate,STEM,4,50-99,Pvt Ltd,1,50
city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,50-99,Pvt Ltd,4,52
city_103,0.92,Unknown,No relevent experience,no_enrollment,High School,,3,Not Applicable,Pvt Ltd,never,200
city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,3,88
city_103,0.92,Unknown,Has relevent experience,Full time course,Graduate,STEM,>20,Not Applicable,Pvt Ltd,>4,50
city_21,0.624,Male,No relevent experience,no_enrollment,High School,,<1,Not Applicable,Not Applicable,never,16
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,>4,212
city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,163
city_21,0.624,Unknown,No relevent experience,Full time course,Graduate,STEM,4,5000-9999,Pvt Ltd,never,38
city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,2,134
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,1,45
city_100,0.887,Male,No relevent experience,no_enrollment,Graduate,STEM,9,Not Applicable,Not Applicable,1,78
city_21,0.624,Unknown,No relevent experience,Full time course,Graduate,STEM,<1,Not Applicable,Not Applicable,never,33
city_10,0.895,Male,Has relevent experience,no_enrollment,Masters,STEM,7,Not Applicable,Not Applicable,>4,33
city_21,0.624,Unknown,Has relevent experience,Full time course,Masters,STEM,3,50-99,Pvt Ltd,2,22
city_90,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,2,88
city_21,0.624,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,>4,75
city_114,0.926,Male,No relevent experience,no_enrollment,Masters,STEM,>20,Not Applicable,Not Applicable,1,128
city_152,0.698,Male,Has relevent experience,Full time course,Graduate,STEM,16,500-999,Pvt Ltd,>4,42
city_54,0.856,Male,Has relevent experience,no_enrollment,Masters,STEM,11,50-99,Pvt Ltd,1,118
city_11,0.55,Male,No relevent experience,Full time course,Graduate,STEM,<1,10/49,Pvt Ltd,1,6
city_21,0.624,Unknown,No relevent experience,Full time course,High School,,3,Not Applicable,Not Applicable,never,110
city_114,0.926,Unknown,Has relevent experience,no_enrollment,Masters,STEM,9,10/49,Pvt Ltd,1,40
city_114,0.926,Male,Has relevent experience,no_enrollment,High School,,12,10/49,Pvt Ltd,>4,52
city_162,0.767,Male,Has relevent experience,Part time course,Graduate,STEM,6,10/49,NGO,4,31
city_13,0.8270000000000001,Male,Has relevent experience,Part time course,High School,,6,500-999,Pvt Ltd,2,12
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,100-500,Funded Startup,2,42
city_73,0.754,Male,Has relevent experience,no_enrollment,Masters,STEM,8,50-99,Pvt Ltd,1,146
city_173,0.878,Male,No relevent experience,no_enrollment,Masters,STEM,6,Not Applicable,Not Applicable,2,52
city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,<1,100-500,Pvt Ltd,1,12
city_74,0.579,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,<10,Pvt Ltd,1,140
city_104,0.924,Unknown,Has relevent experience,Full time course,Graduate,STEM,3,<10,Pvt Ltd,never,108
city_24,0.698,Male,No relevent experience,no_enrollment,Masters,STEM,>20,<10,Pvt Ltd,>4,24
city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,Not Applicable,Not Applicable,1,4
city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Not Applicable,Pvt Ltd,1,52
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,<10,Pvt Ltd,3,72
city_80,0.847,Male,No relevent experience,Full time course,Graduate,STEM,5,Not Applicable,Not Applicable,1,30
city_16,0.91,Unknown,Has relevent experience,Part time course,Graduate,STEM,5,Not Applicable,Not Applicable,1,226
city_97,0.925,Unknown,No relevent experience,Full time course,Graduate,STEM,3,Not Applicable,Not Applicable,3,16
city_46,0.762,Female,Has relevent experience,no_enrollment,Masters,STEM,9,100-500,Not Applicable,2,12
city_103,0.92,Unknown,No relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,3,59
city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,4,Not Applicable,Not Applicable,never,190
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,Not Applicable,Not Applicable,1,80
city_46,0.762,Male,No relevent experience,Full time course,Graduate,STEM,8,10000+,Public Sector,1,46
city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,10,Not Applicable,Not Applicable,1,41
city_114,0.926,Unknown,No relevent experience,no_enrollment,Masters,Business Degree,2,100-500,Pvt Ltd,2,21
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Public Sector,>4,8
city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Funded Startup,3,101
city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,Not Applicable,Not Applicable,>4,88
city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,3,Not Applicable,Not Applicable,1,25
city_103,0.92,Other,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,2,4
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,10000+,Pvt Ltd,1,23
city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,17,10/49,Pvt Ltd,>4,34
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,1,55
city_138,0.836,Male,No relevent experience,Full time course,High School,,2,Not Applicable,Not Applicable,never,112
city_21,0.624,Male,Has relevent experience,Full time course,High School,,6,1000-4999,Pvt Ltd,never,96
city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,3,10/49,Funded Startup,1,18
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,5000-9999,Pvt Ltd,>4,35
city_16,0.91,Male,No relevent experience,no_enrollment,High School,,5,Not Applicable,Not Applicable,never,22
city_57,0.866,Male,Has relevent experience,no_enrollment,Masters,STEM,13,10000+,Pvt Ltd,1,18
city_21,0.624,Male,Has relevent experience,Part time course,Graduate,STEM,7,Not Applicable,Not Applicable,4,8
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,16,50-99,Pvt Ltd,1,33
city_100,0.887,Unknown,No relevent experience,Full time course,Graduate,STEM,5,Not Applicable,Not Applicable,never,54
city_64,0.6659999999999999,Male,No relevent experience,Full time course,Graduate,Arts,2,Not Applicable,Not Applicable,1,94
city_16,0.91,Male,No relevent experience,no_enrollment,Primary School,,2,Not Applicable,Not Applicable,never,47
city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,11,Not Applicable,Not Applicable,1,103
city_36,0.893,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Not Applicable,>4,5
city_123,0.738,Male,No relevent experience,no_enrollment,Masters,STEM,14,Not Applicable,Not Applicable,>4,12
city_114,0.926,Male,Has relevent experience,no_enrollment,High School,,8,<10,Pvt Ltd,never,39
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,62
city_73,0.754,Unknown,Has relevent experience,Part time course,Masters,STEM,5,5000-9999,Pvt Ltd,1,22
city_21,0.624,Male,No relevent experience,Part time course,High School,,2,Not Applicable,Not Applicable,never,29
city_103,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,5,5000-9999,Other,1,184
city_103,0.92,Male,No relevent experience,Full time course,High School,,5,10000+,Pvt Ltd,1,20
city_70,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,<10,Other,2,30
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,15,50-99,Funded Startup,1,10
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,1,166
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,10/49,Pvt Ltd,never,96
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Funded Startup,1,15
city_160,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,>4,78
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,11,1000-4999,Pvt Ltd,1,43
city_28,0.939,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,5,<10,Pvt Ltd,>4,9
city_67,0.855,Male,No relevent experience,Full time course,Graduate,STEM,6,Not Applicable,Not Applicable,1,36
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,100-500,Not Applicable,2,264
city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Humanities,>20,Not Applicable,Pvt Ltd,1,34
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,No Major,14,50-99,Not Applicable,1,20
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,NGO,3,37
city_99,0.915,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,>4,47
city_11,0.55,Unknown,No relevent experience,no_enrollment,Masters,STEM,<1,Not Applicable,Not Applicable,1,12
city_41,0.8270000000000001,Male,Has relevent experience,Full time course,Graduate,STEM,10,1000-4999,Pvt Ltd,>4,23
city_90,0.698,Male,No relevent experience,Full time course,,,6,Not Applicable,Not Applicable,4,37
city_75,0.939,Male,No relevent experience,no_enrollment,Graduate,STEM,9,10/49,Pvt Ltd,1,77
city_115,0.789,Female,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,1,246
city_103,0.92,Male,Has relevent experience,no_enrollment,High School,,9,Not Applicable,Not Applicable,never,160
city_136,0.897,Male,No relevent experience,no_enrollment,Masters,STEM,8,5000-9999,NGO,4,116
city_21,0.624,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,<1,50-99,Pvt Ltd,never,43
city_114,0.926,Unknown,Has relevent experience,Full time course,Graduate,STEM,13,Not Applicable,Not Applicable,>4,44
city_21,0.624,Unknown,Has relevent experience,,Graduate,STEM,2,50-99,Pvt Ltd,2,42
city_99,0.915,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10/49,Pvt Ltd,>4,6
city_103,0.92,Male,No relevent experience,Full time course,High School,,2,Not Applicable,Not Applicable,1,51
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,10/49,Pvt Ltd,>4,11
