index,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,datetime
13311,55,retired,divorced,secondary,no,1580,no,yes,cellular,21,nov,82,5,155,1,success,no,11
13312,52,blue-collar,married,primary,no,1409,yes,no,unknown,19,jun,224,1,-1,0,unknown,no,6
13313,38,retired,single,unknown,no,62,no,no,unknown,19,jun,212,1,-1,0,unknown,no,6
13314,52,blue-collar,divorced,primary,no,2800,no,no,unknown,19,jun,149,1,-1,0,unknown,no,6
13315,47,admin.,married,unknown,no,989,no,no,unknown,19,jun,116,1,-1,0,unknown,no,6
13316,46,blue-collar,divorced,primary,no,1712,no,no,unknown,19,jun,110,1,-1,0,unknown,no,6
13317,56,unemployed,married,secondary,no,216,no,no,unknown,19,jun,77,1,-1,0,unknown,no,6
13318,37,technician,married,unknown,no,47,no,no,unknown,19,jun,374,3,-1,0,unknown,no,6
13319,38,blue-collar,married,primary,no,2322,no,no,unknown,19,jun,207,1,-1,0,unknown,no,6
13320,41,blue-collar,divorced,secondary,no,1,no,yes,unknown,19,jun,289,1,-1,0,unknown,no,6
13321,53,services,married,secondary,no,2774,no,yes,unknown,19,jun,193,1,-1,0,unknown,no,6
13322,40,blue-collar,married,primary,no,2132,no,no,unknown,19,jun,143,1,-1,0,unknown,no,6
13323,55,unemployed,single,primary,no,10183,no,no,unknown,19,jun,106,1,-1,0,unknown,no,6
13324,47,housemaid,married,primary,no,823,no,no,unknown,19,jun,191,3,-1,0,unknown,no,6
13325,42,admin.,married,secondary,no,0,no,no,unknown,19,jun,370,1,-1,0,unknown,no,6
13326,54,retired,married,secondary,no,6449,no,no,unknown,19,jun,487,1,-1,0,unknown,no,6
13327,49,blue-collar,married,primary,no,98,no,yes,unknown,19,jun,534,1,-1,0,unknown,no,6
13328,49,entrepreneur,married,primary,no,563,no,no,unknown,19,jun,84,1,-1,0,unknown,no,6
13329,44,technician,married,unknown,no,1127,yes,no,unknown,19,jun,118,4,-1,0,unknown,no,6
13330,47,unemployed,married,secondary,no,0,no,no,unknown,19,jun,284,1,-1,0,unknown,no,6
13331,51,entrepreneur,married,primary,no,4711,no,no,unknown,19,jun,253,1,-1,0,unknown,no,6
13332,46,blue-collar,married,secondary,no,1120,no,yes,unknown,19,jun,786,1,-1,0,unknown,no,6
13333,59,entrepreneur,married,primary,no,0,no,no,unknown,19,jun,239,1,-1,0,unknown,no,6
13334,59,entrepreneur,married,primary,no,0,no,no,telephone,19,nov,207,2,153,1,failure,no,11
13335,50,blue-collar,married,unknown,no,1389,yes,no,unknown,19,jun,162,3,-1,0,unknown,no,6
13336,50,blue-collar,married,unknown,no,1389,yes,no,cellular,17,apr,300,3,302,3,failure,no,4
13337,38,unemployed,married,primary,no,338,no,no,unknown,19,jun,219,2,-1,0,unknown,no,6
13338,39,housemaid,married,tertiary,no,4,yes,yes,unknown,19,jun,185,1,-1,0,unknown,no,6
13339,58,services,married,secondary,no,5087,no,no,unknown,19,jun,135,1,-1,0,unknown,no,6
13340,41,technician,married,tertiary,no,-378,yes,yes,unknown,19,jun,252,2,-1,0,unknown,no,6
13341,45,management,married,tertiary,no,9711,no,no,unknown,19,jun,416,3,-1,0,unknown,no,6
13342,36,services,married,secondary,no,3972,yes,yes,unknown,19,jun,32,1,-1,0,unknown,no,6
13343,46,blue-collar,divorced,secondary,no,2441,no,no,unknown,19,jun,217,2,-1,0,unknown,no,6
13344,56,self-employed,married,tertiary,no,411,no,no,unknown,19,jun,145,4,-1,0,unknown,no,6
13345,24,technician,married,secondary,no,691,yes,no,unknown,19,jun,93,2,-1,0,unknown,no,6
13346,51,blue-collar,married,primary,no,1938,no,no,unknown,19,jun,61,1,-1,0,unknown,no,6
13347,29,blue-collar,married,secondary,no,508,yes,yes,unknown,19,jun,262,5,-1,0,unknown,no,6
13348,42,admin.,single,unknown,no,22,no,no,unknown,19,jun,246,3,-1,0,unknown,no,6
13349,51,management,married,tertiary,no,3134,no,no,unknown,19,jun,92,3,-1,0,unknown,no,6
13350,53,technician,married,secondary,no,1319,no,no,unknown,19,jun,1318,3,-1,0,unknown,yes,6
13351,23,technician,single,secondary,no,-782,yes,yes,unknown,19,jun,197,10,-1,0,unknown,no,6
13352,47,technician,divorced,secondary,no,5735,no,no,unknown,19,jun,282,4,-1,0,unknown,no,6
13353,55,housemaid,married,primary,no,2152,no,no,unknown,19,jun,922,2,-1,0,unknown,yes,6
13354,52,entrepreneur,married,tertiary,no,0,no,no,unknown,19,jun,163,3,-1,0,unknown,no,6
13355,50,entrepreneur,married,secondary,no,1857,no,yes,unknown,19,jun,26,2,-1,0,unknown,no,6
13356,48,management,married,tertiary,no,13501,no,no,unknown,19,jun,63,2,-1,0,unknown,no,6
13357,37,admin.,married,secondary,no,0,no,yes,unknown,19,jun,176,2,-1,0,unknown,no,6
13358,39,services,married,secondary,no,2843,yes,no,unknown,19,jun,585,1,-1,0,unknown,yes,6
13359,53,admin.,married,secondary,no,2955,no,no,unknown,19,jun,605,1,-1,0,unknown,no,6
13360,20,admin.,single,secondary,no,66,yes,no,unknown,19,jun,75,2,-1,0,unknown,no,6
13361,38,technician,married,secondary,no,634,no,no,unknown,19,jun,211,2,-1,0,unknown,no,6
13362,36,management,married,tertiary,no,1352,no,no,unknown,19,jun,2028,1,-1,0,unknown,yes,6
13363,57,unemployed,married,tertiary,no,209,no,no,unknown,19,jun,453,1,-1,0,unknown,no,6
13364,28,blue-collar,married,primary,no,237,yes,no,unknown,19,jun,498,7,-1,0,unknown,no,6
13365,40,services,married,primary,no,2469,no,yes,unknown,19,jun,202,2,-1,0,unknown,no,6
13366,40,unknown,married,unknown,no,35,no,no,unknown,19,jun,40,1,-1,0,unknown,no,6
13367,50,blue-collar,married,primary,no,59,no,no,unknown,19,jun,184,1,-1,0,unknown,no,6
13368,55,blue-collar,married,primary,no,5109,no,no,unknown,19,jun,55,1,-1,0,unknown,no,6
13369,40,entrepreneur,married,tertiary,yes,0,no,no,unknown,19,jun,952,4,-1,0,unknown,yes,6
13370,55,retired,married,primary,no,868,no,no,unknown,19,jun,207,1,-1,0,unknown,no,6
13371,36,blue-collar,single,secondary,no,0,no,no,unknown,19,jun,238,1,-1,0,unknown,no,6
13372,53,retired,married,primary,no,828,yes,no,unknown,19,jun,232,1,-1,0,unknown,no,6
13373,38,technician,single,secondary,no,207,no,no,unknown,19,jun,76,2,-1,0,unknown,no,6
13374,35,technician,single,secondary,no,23,yes,no,unknown,19,jun,113,2,-1,0,unknown,no,6
13375,44,blue-collar,married,secondary,no,17,yes,no,unknown,19,jun,153,14,-1,0,unknown,no,6
13376,60,unknown,married,unknown,no,652,no,no,unknown,19,jun,525,1,-1,0,unknown,no,6
13377,55,management,married,unknown,no,179,no,no,unknown,19,jun,97,1,-1,0,unknown,no,6
13378,54,retired,married,secondary,no,3846,yes,yes,unknown,19,jun,216,2,-1,0,unknown,no,6
13379,39,admin.,single,secondary,no,0,no,yes,unknown,19,jun,142,1,-1,0,unknown,no,6
13380,54,housemaid,married,primary,no,774,no,no,unknown,19,jun,290,1,-1,0,unknown,no,6
13381,39,entrepreneur,married,tertiary,no,6495,no,no,unknown,19,jun,280,3,-1,0,unknown,no,6
13382,52,admin.,married,secondary,no,422,no,no,unknown,19,jun,559,1,-1,0,unknown,no,6
13383,46,unknown,single,unknown,no,63,no,no,unknown,19,jun,235,1,-1,0,unknown,no,6
13384,51,blue-collar,married,primary,no,91,no,yes,unknown,19,jun,368,2,-1,0,unknown,no,6
13385,56,admin.,married,secondary,no,5310,no,no,unknown,19,jun,74,1,-1,0,unknown,no,6
13386,52,retired,married,secondary,no,1282,no,no,unknown,19,jun,148,5,-1,0,unknown,no,6
13387,55,housemaid,married,primary,no,1537,no,no,unknown,19,jun,359,1,-1,0,unknown,no,6
13388,44,blue-collar,married,primary,no,1669,no,no,unknown,19,jun,64,2,-1,0,unknown,no,6
13389,59,retired,married,primary,no,1115,no,no,unknown,19,jun,834,1,-1,0,unknown,yes,6
13390,36,admin.,married,secondary,no,4280,no,no,unknown,19,jun,227,6,-1,0,unknown,no,6
13391,42,management,married,unknown,no,587,yes,no,unknown,19,jun,16,9,-1,0,unknown,no,6
13392,57,technician,married,secondary,no,1070,no,no,unknown,19,jun,73,1,-1,0,unknown,no,6
13393,37,admin.,divorced,secondary,no,796,no,no,unknown,19,jun,104,1,-1,0,unknown,no,6
13394,57,technician,married,secondary,no,461,yes,no,unknown,19,jun,69,2,-1,0,unknown,no,6
13395,43,blue-collar,divorced,secondary,no,1138,no,no,unknown,19,jun,65,1,-1,0,unknown,no,6
13396,39,unknown,married,primary,no,2860,no,no,unknown,19,jun,133,1,-1,0,unknown,no,6
13397,56,technician,married,secondary,no,2558,no,no,unknown,19,jun,288,1,-1,0,unknown,no,6
13398,55,blue-collar,divorced,primary,no,0,no,no,unknown,19,jun,120,1,-1,0,unknown,no,6
13399,49,management,married,tertiary,no,3022,no,no,unknown,19,jun,38,1,-1,0,unknown,no,6
13400,38,blue-collar,single,secondary,no,48,no,no,unknown,19,jun,43,3,-1,0,unknown,no,6
13401,41,housemaid,married,secondary,no,876,no,no,unknown,19,jun,78,1,-1,0,unknown,no,6
13402,46,housemaid,divorced,primary,no,148,no,no,unknown,19,jun,166,1,-1,0,unknown,no,6
13403,47,services,married,secondary,no,759,yes,no,unknown,19,jun,30,2,-1,0,unknown,no,6
13404,47,services,married,secondary,no,759,yes,no,telephone,8,may,75,1,323,2,failure,no,5
13405,36,admin.,married,secondary,no,4011,no,no,unknown,19,jun,10,16,-1,0,unknown,no,6
13406,36,self-employed,single,tertiary,no,1923,no,no,unknown,19,jun,219,1,-1,0,unknown,no,6
13407,48,services,divorced,primary,no,-110,no,yes,unknown,19,jun,164,2,-1,0,unknown,no,6
13408,52,admin.,divorced,secondary,no,98,no,yes,unknown,19,jun,148,1,-1,0,unknown,no,6
13409,37,admin.,married,secondary,no,313,yes,no,unknown,19,jun,11,7,-1,0,unknown,no,6
13410,36,blue-collar,married,primary,no,-453,yes,no,unknown,19,jun,130,1,-1,0,unknown,no,6
13411,51,unemployed,married,secondary,no,-267,no,yes,unknown,19,jun,208,2,-1,0,unknown,no,6
13412,59,housemaid,married,primary,no,1071,no,no,unknown,19,jun,140,1,-1,0,unknown,no,6
13413,41,blue-collar,single,tertiary,no,6025,no,no,unknown,19,jun,559,1,-1,0,unknown,no,6
13414,57,retired,married,secondary,no,2020,no,no,unknown,19,jun,93,4,-1,0,unknown,no,6
13415,46,blue-collar,married,unknown,no,626,yes,no,unknown,19,jun,177,2,-1,0,unknown,no,6
13416,42,services,divorced,secondary,no,241,yes,no,unknown,19,jun,405,2,-1,0,unknown,no,6
13417,45,management,married,tertiary,no,-52,yes,no,unknown,19,jun,202,1,-1,0,unknown,no,6
13418,39,blue-collar,single,secondary,no,1986,no,yes,unknown,19,jun,367,1,-1,0,unknown,no,6
13419,55,technician,married,primary,no,202,no,yes,unknown,19,jun,60,1,-1,0,unknown,no,6
13420,36,services,married,secondary,no,472,yes,no,unknown,19,jun,1017,1,-1,0,unknown,no,6
13421,43,unknown,married,tertiary,no,1937,no,no,unknown,19,jun,385,1,-1,0,unknown,no,6
13422,48,self-employed,married,primary,no,3062,no,no,unknown,19,jun,237,5,-1,0,unknown,no,6
13423,53,services,married,secondary,no,76,yes,no,unknown,19,jun,237,2,-1,0,unknown,no,6
13424,28,technician,single,secondary,no,593,yes,no,unknown,19,jun,202,1,-1,0,unknown,no,6
13425,28,blue-collar,married,primary,no,182,yes,no,unknown,19,jun,153,1,-1,0,unknown,no,6
13426,25,student,single,secondary,no,722,yes,no,unknown,19,jun,172,1,-1,0,unknown,no,6
13427,38,self-employed,divorced,secondary,no,2674,yes,no,unknown,19,jun,163,2,-1,0,unknown,no,6
13428,51,management,divorced,secondary,no,2843,yes,no,unknown,19,jun,97,2,-1,0,unknown,no,6
13429,28,blue-collar,single,primary,no,2340,yes,no,unknown,19,jun,399,1,-1,0,unknown,no,6
13430,26,blue-collar,married,primary,no,-157,yes,no,unknown,19,jun,60,1,-1,0,unknown,no,6
13431,26,blue-collar,married,secondary,no,1028,yes,yes,unknown,19,jun,431,1,-1,0,unknown,no,6
13432,54,retired,divorced,primary,no,52,no,no,unknown,19,jun,184,3,-1,0,unknown,no,6
13433,29,technician,married,secondary,no,7836,yes,no,unknown,19,jun,155,1,-1,0,unknown,no,6
13434,52,retired,divorced,tertiary,no,-309,yes,no,unknown,19,jun,500,2,-1,0,unknown,yes,6
13435,50,services,married,secondary,no,3374,no,no,unknown,19,jun,27,2,-1,0,unknown,no,6
13436,44,entrepreneur,married,secondary,no,168,no,no,unknown,19,jun,167,2,-1,0,unknown,no,6
13437,37,management,married,secondary,no,121,no,yes,unknown,19,jun,89,2,-1,0,unknown,no,6
13438,37,management,married,secondary,no,121,no,yes,cellular,17,nov,211,2,151,2,failure,no,11
13439,39,services,single,secondary,no,2453,no,no,unknown,19,jun,92,2,-1,0,unknown,no,6
13440,28,technician,single,tertiary,no,940,yes,no,unknown,19,jun,296,1,-1,0,unknown,no,6
13441,29,admin.,single,secondary,no,613,yes,no,unknown,19,jun,779,1,-1,0,unknown,no,6
13444,38,blue-collar,married,secondary,no,1403,no,no,unknown,19,jun,146,2,-1,0,unknown,no,6
13445,35,management,single,tertiary,no,250,no,no,unknown,19,jun,92,2,-1,0,unknown,no,6
13446,40,blue-collar,married,primary,no,-108,yes,no,unknown,19,jun,149,3,-1,0,unknown,no,6
13447,48,technician,married,secondary,no,7,no,no,unknown,19,jun,354,7,-1,0,unknown,no,6
13448,47,admin.,married,secondary,no,4923,no,no,unknown,19,jun,121,3,-1,0,unknown,no,6
13449,40,management,married,tertiary,no,20,yes,no,unknown,19,jun,106,2,-1,0,unknown,no,6
13450,41,entrepreneur,married,tertiary,no,5736,yes,yes,unknown,19,jun,136,2,-1,0,unknown,no,6
13451,26,technician,single,secondary,no,-859,yes,no,unknown,19,jun,297,1,-1,0,unknown,no,6
13452,25,blue-collar,married,secondary,no,1782,yes,no,unknown,19,jun,549,1,-1,0,unknown,no,6
13453,28,blue-collar,married,secondary,no,1331,yes,yes,unknown,19,jun,267,2,-1,0,unknown,no,6
13454,35,unemployed,married,secondary,no,2228,no,no,unknown,19,jun,461,2,-1,0,unknown,no,6
13455,38,admin.,single,secondary,no,435,no,no,unknown,19,jun,117,2,-1,0,unknown,no,6
13456,29,admin.,single,secondary,no,732,yes,no,unknown,19,jun,409,1,-1,0,unknown,no,6
13457,23,admin.,married,secondary,no,299,yes,no,unknown,19,jun,104,1,-1,0,unknown,no,6
13458,55,housemaid,married,primary,no,136,yes,no,unknown,19,jun,15,10,-1,0,unknown,no,6
13459,61,unknown,married,tertiary,no,50,no,no,unknown,19,jun,216,2,-1,0,unknown,no,6
13460,29,entrepreneur,married,secondary,no,0,yes,no,unknown,19,jun,211,1,-1,0,unknown,no,6
13461,36,self-employed,married,primary,no,2022,no,no,unknown,19,jun,71,2,-1,0,unknown,no,6
13462,48,blue-collar,married,primary,no,237,yes,no,unknown,19,jun,18,18,-1,0,unknown,no,6
13463,42,blue-collar,single,secondary,no,625,no,no,unknown,19,jun,651,3,-1,0,unknown,yes,6
13464,45,technician,married,tertiary,no,377,yes,no,unknown,19,jun,835,3,-1,0,unknown,yes,6
13465,41,blue-collar,married,primary,no,246,no,no,unknown,19,jun,683,3,-1,0,unknown,yes,6
13466,45,housemaid,married,secondary,no,870,no,yes,unknown,19,jun,258,2,-1,0,unknown,no,6
13467,43,admin.,single,unknown,no,682,no,no,unknown,19,jun,156,6,-1,0,unknown,no,6
13468,27,blue-collar,married,secondary,no,61,yes,no,unknown,19,jun,1012,1,-1,0,unknown,yes,6
13469,45,admin.,single,secondary,no,-198,yes,no,unknown,19,jun,130,25,-1,0,unknown,no,6
13470,44,technician,single,primary,no,148,no,no,unknown,19,jun,311,2,-1,0,unknown,no,6
13471,42,management,divorced,secondary,yes,923,yes,no,unknown,19,jun,129,2,-1,0,unknown,no,6
13472,47,unemployed,divorced,secondary,no,176,no,no,unknown,19,jun,91,2,-1,0,unknown,no,6
13473,37,unknown,married,secondary,no,5700,no,no,unknown,19,jun,49,2,-1,0,unknown,no,6
13474,39,blue-collar,married,primary,no,1473,yes,no,unknown,19,jun,112,4,-1,0,unknown,no,6
13475,45,technician,married,primary,no,3388,no,no,unknown,19,jun,36,7,-1,0,unknown,no,6
13476,39,blue-collar,married,primary,no,1046,no,no,unknown,19,jun,112,4,-1,0,unknown,no,6
13477,25,blue-collar,single,secondary,no,-191,yes,no,unknown,19,jun,958,7,-1,0,unknown,yes,6
13478,38,blue-collar,divorced,secondary,no,1686,yes,no,unknown,19,jun,9,28,-1,0,unknown,no,6
13479,34,technician,single,secondary,no,6053,yes,no,unknown,19,jun,26,5,-1,0,unknown,no,6
13480,41,housemaid,single,secondary,no,2184,no,no,unknown,19,jun,91,2,-1,0,unknown,no,6
13481,41,housemaid,single,secondary,no,2184,no,no,cellular,19,nov,98,1,153,2,failure,no,11
13482,57,retired,married,secondary,no,789,no,no,unknown,19,jun,2635,3,-1,0,unknown,no,6
13483,49,management,divorced,tertiary,no,1115,no,no,unknown,19,jun,138,9,-1,0,unknown,no,6
13484,46,entrepreneur,married,tertiary,no,341,no,no,unknown,19,jun,318,2,-1,0,unknown,no,6
13485,49,blue-collar,married,primary,no,226,yes,no,unknown,19,jun,326,5,-1,0,unknown,no,6
13486,58,entrepreneur,married,unknown,no,2445,no,no,unknown,19,jun,1403,3,-1,0,unknown,no,6
13487,50,housemaid,married,primary,no,0,no,no,unknown,20,jun,179,2,-1,0,unknown,no,6
13488,50,housemaid,married,primary,no,0,no,no,cellular,27,aug,52,3,-1,0,unknown,no,8
13489,50,housemaid,married,primary,no,0,no,no,cellular,28,aug,39,4,-1,0,unknown,no,8
13490,43,technician,divorced,secondary,no,6835,no,no,unknown,20,jun,262,2,-1,0,unknown,no,6
13491,43,technician,divorced,secondary,no,6835,no,no,cellular,19,nov,187,1,152,2,failure,no,11
13492,41,admin.,married,secondary,no,4178,no,no,unknown,20,jun,168,2,-1,0,unknown,no,6
13495,53,blue-collar,married,secondary,no,208,no,no,unknown,20,jun,333,15,-1,0,unknown,no,6
13496,45,entrepreneur,married,tertiary,no,0,yes,no,unknown,20,jun,50,2,-1,0,unknown,no,6
13497,45,entrepreneur,married,tertiary,no,0,yes,no,cellular,29,jul,100,3,-1,0,unknown,no,7
13498,43,blue-collar,married,unknown,no,-19,no,yes,unknown,20,jun,241,2,-1,0,unknown,no,6
13499,37,entrepreneur,married,tertiary,no,2685,no,no,unknown,20,jun,187,2,-1,0,unknown,no,6
13500,56,technician,married,tertiary,no,1062,no,no,unknown,20,jun,37,2,-1,0,unknown,no,6
13501,50,unemployed,married,secondary,no,17,no,no,unknown,20,jun,189,2,-1,0,unknown,no,6
13502,59,retired,divorced,secondary,no,602,no,no,unknown,20,jun,89,3,-1,0,unknown,no,6
13503,53,unemployed,divorced,secondary,no,0,no,no,unknown,20,jun,101,2,-1,0,unknown,no,6
13504,36,student,married,tertiary,no,408,no,no,unknown,20,jun,112,3,-1,0,unknown,no,6
13505,36,unemployed,single,primary,no,2562,no,no,unknown,20,jun,489,2,-1,0,unknown,no,6
13506,41,technician,divorced,unknown,no,143,no,no,unknown,20,jun,141,4,-1,0,unknown,no,6
13507,56,management,divorced,tertiary,yes,-1968,no,no,unknown,20,jun,60,3,-1,0,unknown,no,6
13508,39,technician,single,tertiary,no,610,no,no,unknown,20,jun,241,2,-1,0,unknown,no,6
13509,50,management,married,tertiary,no,89,no,no,unknown,20,jun,35,2,-1,0,unknown,no,6
13510,50,blue-collar,married,primary,no,-141,yes,no,unknown,20,jun,61,2,-1,0,unknown,no,6
13511,50,retired,married,primary,no,29,no,no,unknown,20,jun,135,5,-1,0,unknown,no,6
13512,38,blue-collar,single,secondary,no,3054,no,no,unknown,20,jun,24,11,-1,0,unknown,no,6
13513,46,housemaid,married,primary,no,4064,no,no,unknown,20,jun,62,4,-1,0,unknown,no,6
13514,57,admin.,divorced,unknown,no,887,no,no,unknown,20,jun,43,8,-1,0,unknown,no,6
13515,57,management,married,secondary,no,570,no,no,unknown,20,jun,75,2,-1,0,unknown,no,6
13516,52,blue-collar,married,secondary,no,5614,yes,no,unknown,20,jun,177,3,-1,0,unknown,no,6
13517,49,blue-collar,divorced,primary,no,912,no,no,unknown,20,jun,170,2,-1,0,unknown,no,6
13518,57,unknown,married,unknown,no,2266,no,no,unknown,20,jun,42,5,-1,0,unknown,no,6
13519,35,admin.,single,secondary,no,2830,no,no,unknown,20,jun,22,12,-1,0,unknown,no,6
13520,50,blue-collar,married,primary,no,480,yes,no,unknown,20,jun,99,5,-1,0,unknown,no,6
13521,56,unemployed,divorced,primary,no,438,no,no,unknown,20,jun,139,2,-1,0,unknown,no,6
13522,54,blue-collar,married,primary,no,-51,no,no,unknown,20,jun,198,10,-1,0,unknown,no,6
13523,39,housemaid,married,primary,no,4899,no,no,unknown,20,jun,394,2,-1,0,unknown,no,6
13524,60,retired,married,tertiary,no,2868,no,no,unknown,20,jun,42,7,-1,0,unknown,no,6
13525,28,blue-collar,married,primary,no,103,yes,no,unknown,20,jun,41,28,-1,0,unknown,no,6
13526,45,blue-collar,married,primary,no,360,no,no,unknown,20,jun,98,2,-1,0,unknown,no,6
13527,52,blue-collar,married,primary,no,1624,no,no,unknown,20,jun,114,3,-1,0,unknown,no,6
13528,56,technician,married,tertiary,no,52,no,no,unknown,20,jun,191,3,-1,0,unknown,no,6
13529,37,technician,married,secondary,no,2209,no,no,unknown,20,jun,167,2,-1,0,unknown,no,6
13530,30,management,married,tertiary,no,34,yes,yes,unknown,20,jun,238,3,-1,0,unknown,no,6
13531,41,management,married,secondary,no,1273,no,no,unknown,20,jun,73,3,-1,0,unknown,no,6
13532,51,admin.,married,secondary,no,37,no,yes,unknown,20,jun,206,2,-1,0,unknown,no,6
13533,59,retired,married,primary,no,6955,no,yes,unknown,20,jun,179,10,-1,0,unknown,no,6
13534,39,management,single,tertiary,no,490,no,no,unknown,20,jun,44,3,-1,0,unknown,no,6
13535,56,services,married,secondary,no,1860,yes,no,unknown,20,jun,129,5,-1,0,unknown,no,6
13536,41,entrepreneur,married,tertiary,no,3135,yes,yes,unknown,20,jun,160,3,-1,0,unknown,no,6
13537,50,management,married,tertiary,no,67,no,yes,unknown,20,jun,156,3,-1,0,unknown,no,6
13538,57,entrepreneur,married,tertiary,no,0,yes,yes,unknown,20,jun,512,2,-1,0,unknown,no,6
13539,36,self-employed,single,secondary,no,1173,yes,yes,unknown,20,jun,50,5,-1,0,unknown,no,6
13540,38,management,married,tertiary,no,2978,no,yes,unknown,20,jun,65,2,-1,0,unknown,no,6
13541,32,blue-collar,married,secondary,no,1873,yes,yes,unknown,20,jun,23,24,-1,0,unknown,no,6
13542,58,technician,married,primary,no,4015,no,no,unknown,20,jun,106,3,-1,0,unknown,no,6
